place_id	latitude	longitude	place
ChIJD_WFApEOZ0gRd5bqzA7sqPM	53.3427508	-6.249969599999999	car_rental
ChIJOV25y5kOZ0gRe_HIUBCTVZE	53.33792829999999	-6.254010599999999	car_rental
ChIJyfXGSX8PZ0gRzaj2Oetmrv8	53.33500220000001	-6.257684600000001	car_rental
ChIJ3RbQSx8OZ0gREDDARRQRUE8	53.342276	-6.239204	car_rental
ChIJbd4gDr4OZ0gRrDBNgx2NftQ	53.3342696	-6.2447098	car_rental
ChIJWan12A4PZ0gRK1RcckcukdU	53.3475367	-6.237885900000001	car_rental
ChIJR9FXN5AOZ0gRlsRSOjvQjqI	53.3477364	-6.2377408	car_rental
ChIJjQrTYzYMZ0gRz5ERs3-ItO0	53.3475572	-6.237415400000001	car_rental
ChIJk1d-kWMOZ0gRcmhXFm4rd3Q	53.35935669999999	-6.254378399999999	car_rental
ChIJAS8yoBcMZ0gRoCS90c2ng7o	53.3309548	-6.280882200000001	car_rental
ChIJ2Uok6PENZ0gRGR-Ju-dy0kU	53.359709	-6.277702	car_rental
ChIJ-RCq3VINZ0gRrPRFxXFkI5E	53.359716	-6.277708	car_rental
ChIJYdDsEtQNZ0gRbO-QmxQRPow	53.3596926	-6.2778363	car_rental
ChIJ2atgLZoOZ0gRJJCrsgiHeeU	53.3409205	-6.2566367	store
ChIJ2atgLZoOZ0gRXAaBbqgeKZY	53.3409205	-6.2566367	real_estate_agency
ChIJa0FRrpsOZ0gRG05hQpCPFcE	53.3423737	-6.257704299999999	real_estate_agency
ChIJMVFpuZsOZ0gRIsGZqpNf4lw	53.3417773	-6.258521099999999	real_estate_agency
ChIJoyPic5oOZ0gRW3jyU5OX-JY	53.3410841	-6.258612400000001	real_estate_agency
ChIJ_bzoWJkOZ0gRWx0h3PAw5sA	53.3400223	-6.2588694	real_estate_agency
ChIJnfBUnJsOZ0gRWyWDxY49pX4	53.34264090000001	-6.259540200000001	real_estate_agency
ChIJx3GTG-YOZ0gRByjKkWJwX18	53.3395307	-6.2517967	real_estate_agency
ChIJrzg8yZkOZ0gRDMUejonz318	53.3384245	-6.254658	real_estate_agency
ChIJVVVpopkOZ0gReE8qaZN5ZGo	53.33834169999999	-6.254601	real_estate_agency
ChIJW9gBIpEOZ0gR9hpHRkzB30Q	53.34204159999999	-6.250263700000001	real_estate_agency
ChIJrzg8yZkOZ0gRGPEngomwVy4	53.33813809999999	-6.2539973	real_estate_agency
ChIJxalAQJcOZ0gRoUfj9iN2i1U	53.33927759999999	-6.2512365	real_estate_agency
ChIJHyKVP5wOZ0gRL2AI2hxtaD8	53.3414016	-6.262037199999999	real_estate_agency
ChIJFWrk0JkOZ0gRVbwTcNBkTgQ	53.338269	-6.253212	real_estate_agency
ChIJAZq8-VIPZ0gR0NFEKpye8Kc	53.3326416	-6.2390479	real_estate_agency
ChIJWbGgziQMZ0gRJ1HqbtHUU08	53.32620379999999	-6.2556594	real_estate_agency
ChIJXw2ck6UOZ0gRYhjp-0qUpNs	53.3249977	-6.2547125	real_estate_agency
ChIJGQbfPh0MZ0gR2jpMA9eS9Ds	53.3246367	-6.265543699999999	real_estate_agency
ChIJ1zegRkoLZ0gRHqVPVGAnkFk	53.321479	-6.266074	real_estate_agency
ChIJi15MliMMZ0gRF0OPS9-7BCg	53.3487938	-6.279049100000001	food
ChIJkdNM9S4MZ0gR4Idt47j8K2o	53.3484677	-6.2785702	movie_theater
ChIJURbNtC4MZ0gRf_uj9JAGC6k	53.34876500000001	-6.276265299999999	movie_theater
ChIJrRGxGIIOZ0gRhuM6V5yGYIQ	53.35025269999999	-6.2677043	movie_theater
ChIJBaNiM94PZ0gRjdO3o6Hb5G0	53.3487819	-6.264302199999999	movie_theater
ChIJA2OdnIYOZ0gRyu_gLbUe5w4	53.3512554	-6.260463599999999	movie_theater
ChIJSTAAKZ0OZ0gRBoxVlb1I0is	53.3447418	-6.264929999999999	home_goods_store
ChIJ2wqAKJ0OZ0gR4vWWWOJdWfU	53.34464599999999	-6.264867999999999	food
ChIJUzRsTJwOZ0gRA7C9oURCNc0	53.341642	-6.263633	movie_theater
ChIJFxLcfDoMZ0gREk7Dj5DEs-k	53.34345020000001	-6.285634500000001	bus_station
ChIJBSc-4jYMZ0gRLgeyd-RtawI	53.346619	-6.291963000000001	bus_station
ChIJKR3B4zYMZ0gR8cWXYkd3Qx8	53.34676579999999	-6.2920335	bus_station
ChIJX0AIQSQMZ0gRvpqth_IDIko	53.340757	-6.276321299999999	bus_station
ChIJ5bWGTUYMZ0gRQAER71__SR0	53.3414171	-6.2992916	bus_station
ChIJDRlb_cwNZ0gRR1a0X_t03as	53.356918	-6.288591499999999	bus_station
ChIJT4JGgCEMZ0gRzJq6mvANwuI	53.3365804	-6.2731743	bus_station
ChIJy5N4EjIPZ0gR3pdxFhx8Wpk	53.35464349999999	-6.246200900000001	bakery
ChIJM89s160PZ0gRiZ-43_Wgg10	53.35808060000001	-6.243799099999999	bakery
ChIJt3RKrgwPZ0gRmjKdu2qqlx4	53.3580838	-6.2437979	bakery
ChIJDzFW44wOZ0gRXO-qiI7azrU	53.3494009	-6.2437142	bakery
ChIJbwMYgI4OZ0gRj2gxkYP-ZQU	53.3485373	-6.243753300000001	food
ChIJAdtd4XAPZ0gRkvdGbrmnY5M	53.3487027	-6.2460722	bakery
ChIJ_7aZavf3uQIRj6rbTnoCpGg	53.3576054	-6.251147799999999	bakery
ChIJgcas1Y4OZ0gRqdVoyUeYksQ	53.3511749	-6.252636399999999	grocery_or_supermarket
ChIJTbU8SY8OZ0gR05aixGJJGBo	53.3507652	-6.2540798	bakery
ChIJIa2sR_oPZ0gR6ParAvr2SEo	53.3534446	-6.256545400000001	bakery
ChIJl_Vda_kPZ0gRkFoi7k1x5e4	53.3540717	-6.2569873	bakery
ChIJ9ZHmq2oPZ0gRmIm4C4_sPOo	53.3502346	-6.256609800000001	bakery
ChIJIT7YWKwPZ0gRFpcQbf5qsbA	53.3536649	-6.2591595	bakery
ChIJo8jE1zAPZ0gRh-wo_MOl9wc	53.3536504	-6.2592744	bakery
ChIJBUf2g38PZ0gR6oMqHvVxJGg	53.3481889	-6.256608600000001	food
ChIJbXckZoUOZ0gRjq7RB0ioX-k	53.34732210000001	-6.255548099999999	food
ChIJNQdSMIQOZ0gR_DnDHYvTQFY	53.3500554	-6.259288199999999	bakery
ChIJpWQdrYUOZ0gR8eUPtihVE0c	53.3488067	-6.258402200000001	bakery
ChIJ166U_osPZ0gR_ApafUK35JQ	53.3447509	-6.251778600000001	food
ChIJL2_OJIQOZ0gRryjDU3mA91E	53.35026250000001	-6.260047999999998	bakery
ChIJL1QDtuwOZ0gRfJVnkJJTu9k	53.3426175	-6.239008900000001	food
ChIJ211JUnwOZ0gR2TACqU1eGa8	53.3591394	-6.2615209	bakery
ChIJxf1hIdwPZ0gROr4IOvh2Um4	53.3600036	-6.261358	bakery
ChIJWfbObWoOZ0gR-N8e0q1Puow	53.36201519999999	-6.259487099999999	bakery
ChIJ-7T46q4PZ0gRNfGBvxjAuh8	53.3635215	-6.258886299999999	food
ChIJR6JruJAOZ0gR0sSVbhbH_38	53.3412988	-6.2516536	bakery
ChIJbw1u6IMOZ0gRvp2SJUfRpcc	53.34959180000001	-6.2650383	bakery
ChIJmW0btIMOZ0gR4EqO1r3lkvk	53.3490468	-6.26551	food
ChIJ--P6MIMOZ0gR243x1yCU8dQ	53.34579429999999	-6.2637459	bakery
ChIJc1aDyYEOZ0gRXvLZMGu-GwU	53.3528479	-6.268611399999999	bakery
ChIJ42loS8sPZ0gROLC4_bOCNrs	53.348642	-6.268236799999999	bakery
ChIJQdY3nIIOZ0gR8bJLJCwsKwU	53.3468392	-6.268383999999999	food
ChIJU8-TPW8OZ0gR9ZEh1cDyprk	53.3692468	-6.2543055	bakery
ChIJV6k7dygPZ0gRpBc2lYEB4Eo	53.342186	-6.2646317	bakery
ChIJbbMugUQOZ0gR-Shaimg_oDw	53.3707418	-6.238878199999999	bakery
ChIJmSAV-ScMZ0gRA2gwQfsP_jo	53.34461599999999	-6.268542099999999	bakery
ChIJpeYPzmgPZ0gRh3lr3Rk-A9w	53.3399862	-6.2618205	bakery
ChIJzX3vzlIPZ0gR4oODWKmRzBA	53.3413824	-6.264911	bakery
ChIJZwW-6agOZ0gRo2FT1cLG3po	53.33548099999999	-6.248462099999999	bakery
ChIJz2mjg6kPZ0gRNi9kxJGwUbo	53.3425795	-6.2639156	bakery
ChIJr6uaIJwOZ0gRtVYwhBy2gTs	53.34002419999999	-6.262069599999999	bakery
ChIJUc3Y4tUNZ0gRbO6u3VGkyNg	53.3609922	-6.272931799999999	bakery
ChIJUTumuaINZ0gRYDpxNWZVcMU	53.36057899999999	-6.274674399999999	bakery
ChIJQ3MCHyoMZ0gR5i3Djt2IPIg	53.3498061	-6.281161399999999	bakery
ChIJTXqY7C0MZ0gRN6WOv0jpVTQ	53.3481775	-6.2807057	bakery
ChIJL36R0TsNZ0gRYlcCjt2W61M	53.3466935	-6.280062099999999	bakery
ChIJ1YrPOyAMZ0gRCMDPbVBN_Gk	53.3344671	-6.2661821	food
ChIJfxY7jC0MZ0gRiMXfqa0g3QM	53.3513455	-6.2831601	bakery
ChIJYZX3i-UNZ0gR93UNVajYGw0	53.3370118	-6.273514599999999	bakery
ChIJA1IjePsNZ0gRLeIwWKybL_k	53.3401428	-6.2782332	bakery
ChIJL-OlBNQNZ0gR2wOGLeRBOvw	53.36086359999999	-6.2834695	bakery
ChIJRZyzg6AOZ0gRrqJJvZVrgnI	53.3312626	-6.2650013	bakery
ChIJkdZ62wkPZ0gRPUbBXP2QGZA	53.359333	-6.1961871	bakery
ChIJP_IaeB0MZ0gRVVBY85NxpzQ	53.3263092	-6.264751299999999	food
ChIJ9SIwYjYMZ0gRR-IVfuqehXA	53.3481744	-6.293833999999999	food
ChIJJUR9NLYOZ0gRfTfVKT265hQ	53.3225036	-6.2380532	food
ChIJfWFaZS8MZ0gRi-i4TadkgQs	53.3454438	-6.277832699999999	gas_station
ChIJG3EKvM4NZ0gRw_aRQzmp4NY	53.3612057	-6.291479	food
ChIJcaN6A-kNZ0gR-ck55h9l6nM	53.3603478	-6.2953021	gas_station
ChIJ6bBDlkcMZ0gRxhRHipb4xDw	53.3418859	-6.297070600000001	gas_station
ChIJb04LW0YMZ0gR9QBwQ0u8ovU	53.34186099999999	-6.297073099999999	gas_station
ChIJcWWuP0UMZ0gRvqat2plzbmU	53.34147119999999	-6.308023099999999	gas_station
ChIJOzVzPkUMZ0gRVF-eyRDuI9g	53.3413155	-6.308033	food
ChIJn0-APkUMZ0gR-FMD950XRlg	53.34128430000001	-6.308034999999999	gas_station
ChIJVRO8YGUOZ0gRNbf1lNN4YM0	53.3669472	-6.257576200000001	car_dealer
ChIJqQO3HmIOZ0gRk_4PD7o4v8A	53.3579002	-6.2505308	car_dealer
ChIJn6iFDCEGZ0gR33o-wf0GSZ0	53.355965	-6.2670345	car_dealer
ChIJrwIr9LoPZ0gRZ2kI2a9ItPc	53.3581003	-6.2479726	car_dealer
ChIJey0VamcOZ0gRGzbuDurfBnQ	53.36459259999999	-6.2456341	car_dealer
ChIJW0v8YGcOZ0gRaKBwQx7c_y8	53.36406900000001	-6.244723899999999	store
ChIJCYMBvyoMZ0gR0jZY9ZbQ49A	53.3545482	-6.271946	car_dealer
ChIJg3UBCycPZ0gR5ESmHJsrsAo	53.35452599999999	-6.248076799999999	car_dealer
ChIJT6vI7F0OZ0gRkFXl2rnk9nM	53.36373159999999	-6.243385700000001	car_dealer
ChIJL9DsEtQNZ0gRm70IDC7HBUs	53.35978110000001	-6.277706700000001	car_dealer
ChIJBXPUL4kOZ0gRFXkj13Ztp7A	53.3519152	-6.2508812	car_dealer
ChIJXbf_sooOZ0gR2SRkLRDHy0g	53.3563927	-6.2429237	car_dealer
ChIJPdYz9tMNZ0gRVTE5-bISPFU	53.3600135	-6.278857700000001	car_dealer
ChIJl6OGNPUOZ0gRfg26eiNHfRo	53.3558774	-6.2420042	car_dealer
ChIJyxvWAosOZ0gRC0my9wzUdTI	53.3527492	-6.2442063	car_dealer
ChIJRfw1iRoNZ0gRCw_00WmVwrM	53.3580158	-6.2813011	car_dealer
ChIJGSM2KYcOZ0gRPeozeSoB6GM	53.3470357	-6.268857599999999	car_dealer
ChIJbaPpu44PZ0gRewZCvM2tyUo	53.34582879999999	-6.2585484	car_dealer
ChIJtSEhzlsOZ0gRMBupamvposs	53.363764	-6.234444000000001	store
ChIJi8o5JY4OZ0gR3m6KmUou6AQ	53.34665789999999	-6.250036499999998	car_dealer
ChIJKd9rl5wOZ0gRyK8gzdafZhs	53.3438106	-6.261885299999999	car_dealer
ChIJPUHtDFoOZ0gRjmnRqUoYmkQ	53.3645906	-6.2308629	car_dealer
ChIJO8MASsMNZ0gRazwTcDl-ITs	53.37254249999999	-6.2886288	car_dealer
ChIJ7-n6-YYOZ0gR_rwIeemXOQM	53.348242	-6.292965	store
ChIJJwKjfugNZ0gRE6L6WwcdIEk	53.37888	-6.2903709	car_dealer
ChIJfYX2T38PZ0gR9lTeqVfT7Dk	53.33514599999999	-6.2504329	car_dealer
ChIJCzql6_MNZ0gRKBxxDt6ql8E	53.38469079999999	-6.2956048	car_dealer
ChIJt7PBChkMZ0gR8WayV7c6nSE	53.3298849	-6.2752526	car_dealer
ChIJHf0XlD8MZ0gRmdJBnqCzSr0	53.3345888	-6.2926138	car_dealer
ChIJTemIEbAPZ0gR2arLj0oFIv4	53.3709441	-6.204669300000001	car_dealer
ChIJTf7MoOGZXUgR-oZO1l6oELU	53.3331951	-6.298402299999999	store
ChIJU2g7JuIRZ0gRmIz63xs5JIw	53.4017036	-6.2610828	car_dealer
ChIJdzP61qkOZ0gRc0rKfrNNDOU	53.32004329999999	-6.2637712	car_dealer
ChIJ1ZsGnG0MZ0gRVDEeV285raE	53.32294580000001	-6.2952357	car_dealer
ChIJWwq0gvUNZ0gR-QkKyHhTuUc	53.3965914	-6.3044544	car_dealer
ChIJJfWCfpUPZ0gRa-OSXOeMDpo	53.3791046	-6.1912717	store
ChIJLU-Ykz4OZ0gReNiNwu-HF7I	53.4049263	-6.240508999999999	car_dealer
ChIJyd08bQYMZ0gRmt1TK15Fl6E	53.3161906	-6.276013300000001	car_dealer
ChIJRadZ7AoSZ0gRlaE6jYXYemw	53.398378	-6.30613	store
ChIJK8LiqwcMZ0gRtra6_uNBBTI	53.3147753	-6.2723096	car_dealer
ChIJAyDDKrYNZ0gR8bIocg9ct84	53.3619254	-6.3005854	car_dealer
ChIJBUOMmgkJZ0gRwZy7rFyY5vs	53.3951131	-6.249398299999999	car_dealer
ChIJXQhaFGYNZ0gR1EvF9wKPSSc	53.32394060000001	-6.278194699999999	car_dealer
ChIJccWSoA8MZ0gRWLMVnev1TqA	53.3990291	-6.239007	car_dealer
ChIJOxx2wo4NZ0gREuZHMdcnlqU	53.3209042	-6.279266199999999	store
ChIJn_jBOAsSZ0gR7kuLN4Q_Elw	53.3998211	-6.3068013	store
ChIJ3ZcXj6ITZ0gRisuEGjKNmz4	53.39732739999999	-6.316146799999999	car_dealer
ChIJ6ZLXFOMMZ0gRa-pX6xYuZjk	53.348195	-6.341099	car_dealer
ChIJuaEHH9ARZ0gRChouybJS2M4	53.41121159999999	-6.2396707	car_dealer
ChIJ2YZRPWQJZ0gR6rt0NVjyXfc	53.41167549999999	-6.240456399999999	car_dealer
ChIJibl1sQwSZ0gRUEGU1JOwXW4	53.40480609999999	-6.307156	store
ChIJoyk2O40MZ0gRyUn02AkFSqg	53.32991029999999	-6.3324699	car_dealer
ChIJIb-0944LZ0gRYG_G917l9L0	53.3096876	-6.2849454	car_dealer
ChIJTf7MoOGZXUgRu0f9wB9l4zY	53.3093926	-6.285459599999999	car_dealer
ChIJ35lx44wPZ0gRq6IRTRnUxp4	53.3807787	-6.1740308	car_dealer
ChIJN5tIJ5MMZ0gREyWOuNwTeq0	53.3295401	-6.338592999999999	car_dealer
ChIJvVvfLMkRZ0gRfcqtD8X-5mI	53.416712	-6.238368899999999	car_dealer
ChIJC4K1J-sMZ0gRFEQgBFr1qLM	53.331992	-6.344596	car_dealer
ChIJyWTkZ5MMZ0gRR14aaMSYBio	53.3276839	-6.3400143	car_dealer
ChIJa1IPvCoMZ0gRyagGkvtCXGA	53.3545562	-6.2718679	art_gallery
ChIJg6v-zZANZ0gRnAVsfV1eSlM	53.3598505	-6.2725135	art_gallery
ChIJaSPH_i4MZ0gR_hOqCAFL0rQ	53.3506568	-6.280290699999998	art_gallery
ChIJE42FqWAMZ0gRhDMWDRn7ksw	53.35417629999999	-6.2646519	art_gallery
ChIJtTVplCkMZ0gRIYxf10SnfDM	53.3492481	-6.271252	art_gallery
ChIJGwKZOYEOZ0gRmacXXoTTsqc	53.3522682	-6.264139399999999	art_gallery
ChIJV7swcuQNZ0gRADFR78WkhP8	53.35238400000001	-6.289410800000001	art_gallery
ChIJZf8Yh6AOZ0gRhewFFltjO2k	53.3646909	-6.271209799999999	food
ChIJx8IoEocOZ0gRu8fZIosdtD0	53.3544789	-6.261017499999999	art_gallery
ChIJO3qRV4EOZ0gR5_OoM6x2Zu8	53.3508424	-6.2633571	art_gallery
ChIJKyXkNEUNZ0gRBqNvCDCVl5c	53.3469439	-6.27203	art_gallery
ChIJV1p1QNwPZ0gRAa6GVBe__V4	53.3520292	-6.261466100000001	art_gallery
ChIJ0X-yAYcOZ0gR9kfpJ9PxsTQ	53.35365969999999	-6.260007999999999	art_gallery
ChIJ5VViuK0NZ0gRaPDUQv7rutQ	53.346044	-6.276313600000001	art_gallery
ChIJI0huSDAMZ0gRvMVIkr-fkSk	53.346291	-6.28449	art_gallery
ChIJl9YYExgNZ0gRzeVI0Zu5yGU	53.3449856	-6.2695264	art_gallery
ChIJV0-_NZ0OZ0gRZiTa_ulLFbY	53.344979	-6.266262999999999	art_gallery
ChIJw3mi8ScMZ0gR9qtxIXdt0g8	53.34416359999999	-6.268713900000001	art_gallery
ChIJudUINIMOZ0gR2btmsqR2X7s	53.3455723	-6.2636547	art_gallery
ChIJo0eBLp0OZ0gRChvCIrb6xb0	53.34482320000001	-6.265444	art_gallery
ChIJ__9vDCUMZ0gRr55TYIHLx60	53.34292809999999	-6.2789359	art_gallery
ChIJEdRPvCcMZ0gREanoJRDfmuk	53.34316829999999	-6.2698211	art_gallery
ChIJu3aRtZwOZ0gRRTTUW865zeo	53.345149	-6.2628761	art_gallery
ChIJOfHfvCcMZ0gRQXeRtXUmVkQ	53.34303999999999	-6.269755	art_gallery
ChIJ0Zv6sZwOZ0gRMpNp7WbX1YQ	53.344994	-6.262273	art_gallery
ChIJ4ShjsJsOZ0gRu7B_rdduwf8	53.3462159	-6.2583541	art_gallery
ChIJa0qwzYgOZ0gRRALPZAbW55o	53.3515604	-6.252930999999999	art_gallery
ChIJsXnUJyQMZ0gRHDjJsKldoxs	53.3413991	-6.2746857	art_gallery
ChIJXVBK6SYMZ0gRoALoWfDf29A	53.34117	-6.2721	art_gallery
ChIJ7cccgXIPZ0gRlmwb5dR-dM0	53.3415066	-6.2666118	art_gallery
ChIJS5TDQScMZ0gRV7WZPJyKuME	53.3410259	-6.2687331	art_gallery
ChIJne86pyYMZ0gRIiJ6XcMMKRE	53.34029229999999	-6.273869899999999	art_gallery
ChIJn5uLWZwOZ0gRdD-1UzlRD7Y	53.3423117	-6.2630902	art_gallery
ChIJF-9apiYMZ0gR61oOxJG-aG0	53.3401685	-6.273862299999999	art_gallery
ChIJg-AutI4OZ0gRxDiq1qTAFe8	53.35123489999999	-6.250373499999999	art_gallery
ChIJe-TQ7ZsOZ0gRGGvKbFu7o2A	53.342295	-6.262154799999999	art_gallery
ChIJRZMiZJwOZ0gRL1GoMm3KMuk	53.3422339	-6.261800699999999	art_gallery
ChIJjezecJwOZ0gR_BbBlrSsa7Y	53.34201849999999	-6.2612565	art_gallery
ChIJU0sVxogOZ0gRWj8YvLhDG0E	53.3516591	-6.253334499999999	art_gallery
ChIJ8Z6jao8OZ0gRYbXveJjVI8E	53.3498512	-6.2535411	art_gallery
ChIJUc6hVZwOZ0gRfy54y4-qaRg	53.3426455	-6.2642899	art_gallery
ChIJmwLInyYMZ0gRTnv3ivx1xpQ	53.34023060000001	-6.2739864	art_gallery
ChIJiSq7ZJwOZ0gRaMos9dBgaoM	53.3423359	-6.2615397	art_gallery
ChIJsXXxPuYPZ0gRDC58SbwarxE	53.3420447	-6.2621246	art_gallery
ChIJqRGqrCYMZ0gRvCdVk721gbU	53.33940880000001	-6.2734916	art_gallery
ChIJxwnQEpwOZ0gRyXIRdgRuVPg	53.3413426	-6.2614516	art_gallery
ChIJ6xPMlZsOZ0gRiUcfrr2t584	53.341774	-6.2588922	art_gallery
ChIJq9G-85sOZ0gRp4tEAxlx2Y8	53.341247	-6.259742	art_gallery
ChIJY2DQhZ4OZ0gRxb2g5wO_l0s	53.340106	-6.261872299999999	art_gallery
ChIJh5c0TpoOZ0gRxNDo8q5PKAE	53.342245	-6.2563903	art_gallery
ChIJ9SAKnp4OZ0gRwTgMciM-d9k	53.3399063	-6.2622177	art_gallery
ChIJgxXXUZoOZ0gRXt5nZ3C3iEM	53.3422534	-6.256291399999999	art_gallery
ChIJC_9Z-psOZ0gRFRUv0bfe5cc	53.340658	-6.259557	art_gallery
ChIJGT65fWMPZ0gRgMinkFPRUOU	53.3420231	-6.2564305	art_gallery
ChIJ1YyuMZoOZ0gR_fmVUiyuN2g	53.34110459999999	-6.2561652	art_gallery
ChIJSyNFLpoOZ0gRboawrNjekbc	53.3408664	-6.2561231	art_gallery
ChIJSwtZFMJWREgRfAKo387E5bY	53.3410349	-6.255706399999999	art_gallery
ChIJoyKawi0MZ0gRDe8DFvuxOyM	53.3507249	-6.281865599999999	food
ChIJ7xniji0MZ0gRee5pbSVKJXc	53.3515161	-6.283288499999999	liquor_store
ChIJ6UoCrC4MZ0gRKu7sgxPDYpo	53.3497445	-6.276302799999999	liquor_store
ChIJp7cXzs4NZ0gR6tTn8StE-Ys	53.3538874	-6.2885975	liquor_store
ChIJJ51yBSoMZ0gRR6S_CG9Ir3U	53.3507443	-6.2708726	food
ChIJm-OxdhANZ0gR72xwgHUezFk	53.34802930000001	-6.290439799999999	liquor_store
ChIJyxVneYIOZ0gRU3XhBIJuv28	53.3487927	-6.269100199999999	food
ChIJu7Fhzy4NZ0gREYgJs4CnkRA	53.3460034	-6.2711389	liquor_store
ChIJ3ZhxRP8PZ0gRmFhwjDpeH2I	53.354915	-6.268360299999999	liquor_store
ChIJuYMV_C4MZ0gRtOqXwhfikdA	53.34817169999999	-6.2934492	food
ChIJe431wgIMZ0gReoq7ZaE1rKA	53.3426415	-6.278734699999998	food
ChIJk0c2bzYMZ0gRZYWoJJy2tWc	53.3482156	-6.294450500000001	food
ChIJZ1FGRZgNZ0gRYgzjdO3CDhE	53.3432479	-6.289372299999999	liquor_store
ChIJnyhr-jkMZ0gR2cQb7zPz5_o	53.3432318	-6.2893782	liquor_store
ChIJz9JEWYEOZ0gRayyKaCxIkGQ	53.3511829	-6.2636618	food
ChIJp-OHMiQMZ0gR2_5wCxPRN1o	53.3417882	-6.2753313	liquor_store
ChIJb-XYnIMOZ0gRZ-sUQiGdCeY	53.348237	-6.262888999999999	liquor_store
ChIJseC6GtYNZ0gRmYz_t-S1r3k	53.3616763	-6.273002	liquor_store
ChIJWyftLYMOZ0gRSEoes9oUS5k	53.3454907	-6.2640239	liquor_store
ChIJ-0wmlZEPZ0gRLcpWe8d5Vc0	53.3576342	-6.2633832	liquor_store
ChIJayfAiiMMZ0gRKwqj_vA0_Pg	53.3391648	-6.275782899999999	liquor_store
ChIJV359JpsPZ0gR4QSnI4QNcA4	53.35364999999999	-6.2593998	liquor_store
ChIJdboUNZwOZ0gRFeO_92xW4T0	53.3411582	-6.2636232	food
ChIJ-1EkjocPZ0gR5Qtap97JYkw	53.3647029	-6.2713578	liquor_store
ChIJOfnkb5wOZ0gR_plWWd3kxBg	53.3420099	-6.2614879	liquor_store
ChIJ38wc3ckNZ0gRFzQEMYNFWIc	53.36112319999999	-6.299294799999999	liquor_store
ChIJ310D4HwOZ0gRJo1epiyznCY	53.3591097	-6.259200799999999	liquor_store
ChIJn8h5HQIPZ0gRetGuatb3L_A	53.3430202	-6.259026	liquor_store
ChIJcUbZEJwOZ0gRL9d-eDr5JRw	53.3408937	-6.261424000000001	liquor_store
ChIJ-bVJhT4MZ0gRW8Ara-pDjxk	53.336505	-6.2883377	liquor_store
ChIJFzDPxnYOZ0gRBJeckyWVsWs	53.3668169	-6.2719906	liquor_store
ChIJL_1lK48OZ0gRx3cQyjMVD24	53.35121170000001	-6.2524554	liquor_store
ChIJ254SzZ8OZ0gRWouAbkJw464	53.3369696	-6.265387899999999	liquor_store
ChIJf8IAwcUNZ0gRzcUWICDs-vY	53.3669717	-6.2928546	liquor_store
ChIJ79A3WZkOZ0gRcrBh7ESKkmk	53.3398838	-6.2588113	liquor_store
ChIJ12bk8EAMZ0gR37kB3qyKsL8	53.3359051	-6.2967068	liquor_store
ChIJKxLpNOsPZ0gRPI0SJHjidYc	53.3570249	-6.249408499999999	liquor_store
ChIJ9YAL1Y0OZ0gRXmpAe7b8nZg	53.3482031	-6.2481635	liquor_store
ChIJubDPsroNZ0gRicKNeDjLxIs	53.3315728	-6.2795239	liquor_store
ChIJr4Cn2JwOZ0gRfoQ6AmFgCEo	53.3442673	-6.2645161	food
ChIJVXipKdYNZ0gRCCvnOwXthh0	53.3633146	-6.272632799999999	liquor_store
ChIJWe1KDYUPZ0gRg6WT84RQNxE	53.34648199999999	-6.260373700000001	grocery_or_supermarket
ChIJwbXZQZsOZ0gRy2AMflaUoME	53.3442039	-6.259570099999999	liquor_store
ChIJh1r5hhcMZ0gRCgtyBxAh90g	53.3315714	-6.2794734	liquor_store
ChIJ5b9-RWAOZ0gRQdC6-sL_1HA	53.3589508	-6.2459198	liquor_store
ChIJW6_Kcm8OZ0gRVDwK3xJlYk8	53.3687211	-6.255416299999999	liquor_store
ChIJXf0VOaEOZ0gR3Ri-ZsIijk8	53.3301907	-6.259862999999999	liquor_store
ChIJSysUf2INZ0gRLYM8VR_TePs	53.33953760000001	-6.3187335	liquor_store
ChIJd_WsA28NZ0gR2yafOb6jry4	53.3255113	-6.265299	liquor_store
ChIJP9JbRTQNZ0gR6Su3YBv4UlA	53.3236955	-6.278612	liquor_store
ChIJi5Pv2L0OZ0gRrywlfckIMwg	53.3334938	-6.244682699999999	liquor_store
ChIJgSCUwaUOZ0gR-CtoS3QAU_s	53.3255116	-6.2554304	liquor_store
ChIJTU9i-OENZ0gRd4IVVGKYPe4	53.3823932	-6.2774965	liquor_store
ChIJQ_Rf-OENZ0gRpoX15AkF95g	53.382456	-6.2776353	liquor_store
ChIJGZPjPVoOZ0gRkcEjtxbLS8Q	53.364205	-6.2322232	liquor_store
ChIJ37ruzOgOZ0gRVHFXDUc6hH0	53.3416733	-6.22764	liquor_store
ChIJ41LDzUYOZ0gRNgVrE0LEqd0	53.37566289999999	-6.2396996	liquor_store
ChIJx9d_9YkMZ0gRRi1_P8KKteo	53.3259379	-6.3216372	liquor_store
ChIJv9RHPocOZ0gRwPOpxHPHMXg	53.3546269	-6.261827399999999	shopping_mall
ChIJG5ipPnAPZ0gRy-GOSfuhUDc	53.3511765	-6.253072799999998	shopping_mall
ChIJLTyKplkPZ0gRMY4xbENxTqQ	53.35095159999999	-6.253749200000001	shopping_mall
ChIJvTAW8IUOZ0gRW_72BfU4NjE	53.35036120000001	-6.2562012	shopping_mall
ChIJ6Ze2mIYOZ0gRgMmkG0O2WUE	53.35124159999999	-6.260778900000001	shopping_mall
