,ED_ID,Shape__Area,geometry,art_gallery,atm,bakery,bank,bar,beauty_salon,bus_station,cafe,car_dealer,car_rental,car_repair,car_wash,clothing_store,convenience_store,department_store,doctor,drugstore,electrician,electronics_store,food,furniture_store,gas_station,grocery_or_supermarket,gym,hair_care,hardware_store,health,home_goods_store,hospital,jewelry_store,laundry,liquor_store,local_government_office,lodging,movie_theater,museum,night_club,park,parking,pharmacy,plumber,police,post_office,primary_school,real_estate_agency,restaurant,school,shopping_mall,spa,stadium,store,supermarket,pop,cluster
80,60883402,0.44,"POLYGON ((7.220536475472376 43.71327197390309, 7.220574820908675 43.71316865935363, 7.220581259397544 43.71315489270459, 7.220637013718072 43.71305180365708, 7.221061534499366 43.71228920131411, 7.221237168590767 43.71205980798754, 7.221972030371663 43.71114277896558, 7.222280542068757 43.71076134285573, 7.223897675018027 43.70754282797503, 7.224043537892063 43.70719653976, 7.224270626828141 43.70726070920469, 7.224442730090348 43.70730358516082, 7.224582718238551 43.70731526821741, 7.224685127488572 43.70730588305172, 7.226261447221521 43.70712994118316, 7.227115265204967 43.70685730717152, 7.227327311678957 43.7067346221612, 7.227921420063915 43.70633575834606, 7.228251127479508 43.70610757134927, 7.229017031207431 43.70562993156914, 7.229781169580239 43.70524201617125, 7.230928969158837 43.7046882305195, 7.231646332099913 43.70436519968284, 7.231813909078883 43.70429650093453, 7.232336236818028 43.70412027844247, 7.232720621616474 43.70399357783611, 7.233805822729111 43.70366049359749, 7.234620113681111 43.70364478063045, 7.234778998059237 43.70360975716671, 7.234694035568324 43.70368695797459, 7.23425347531037 43.70409520108704, 7.23393745902111 43.70439045842504, 7.233655853750133 43.70468077055341, 7.233301502649891 43.7051631495747, 7.233003166458038 43.70561360985945, 7.232974086614949 43.70565709459041, 7.232753542401834 43.70598377555609, 7.232287317787832 43.70661648741632, 7.232150601834566 43.70680023050172, 7.231953330274513 43.70703859512322, 7.231375937846956 43.70762967171787, 7.231083663692653 43.70791047946669, 7.230504807786578 43.70839797894354, 7.230232074768018 43.70862395669637, 7.229916872824108 43.70888042152243, 7.229269450950988 43.70939851567806, 7.22887786310252 43.70968047595115, 7.228027277507314 43.7102569251002, 7.225610922640491 43.71255948924681, 7.225465962033121 43.71295170278825, 7.225285870558195 43.71340655733329, 7.225085055753093 43.71346301952301, 7.225055789597724 43.71347046432723, 7.224891319723267 43.71349757941178, 7.223578345147518 43.71365130431693, 7.22351751230199 43.7136518644851, 7.223429359980718 43.7136525844087, 7.223374654710707 43.71365200542118, 7.221712242828398 43.71358228196582, 7.220536475472376 43.71327197390309))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2058,2
81,60882602,0.19,"POLYGON ((7.244786815084047 43.69326030972318, 7.244785510130615 43.69325945955092, 7.244355394532532 43.69293562784925, 7.244154507365892 43.69293130510188, 7.244083782767427 43.69304940958357, 7.244011433569463 43.69317073136156, 7.243875641575683 43.69339951027959, 7.243844632477306 43.69345028241024, 7.243709156720072 43.6936330915562, 7.243665294139439 43.69359425317176, 7.243912912578462 43.69286369029694, 7.243185572524864 43.69219911819073, 7.240539120724288 43.69018745047227, 7.239956230709901 43.68974520880445, 7.239974032066149 43.68975082234741, 7.240298304944464 43.68985351777729, 7.24060582796193 43.69008212101917, 7.242353821741893 43.69058923894727, 7.243989633650105 43.69091697763742, 7.244975080278187 43.69042343761159, 7.245689209256714 43.69022343648675, 7.245868173728243 43.69025879978574, 7.246128670531483 43.6903720792716, 7.246801125047694 43.69063146822492, 7.247916276098591 43.69101593372401, 7.250650477214923 43.69188047595134, 7.25244480654486 43.6923626959659, 7.253192364440548 43.69252899744397, 7.253288597791917 43.69280458200694, 7.253225472421723 43.69309991793067, 7.253109451771952 43.6933018036304, 7.252942834700074 43.69354982371063, 7.252608344532159 43.69411259562299, 7.252444053574051 43.69409108679193, 7.251794282843425 43.6938704920025, 7.251074311039689 43.69360758221457, 7.248986414556568 43.69304399596103, 7.246946059746629 43.69266865128992, 7.246683453986471 43.69262754533394, 7.246181578685912 43.69262552117154, 7.246057242947205 43.69264028960047, 7.244899285802671 43.69320275220191, 7.244786815084047 43.69326030972318))",0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,1.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1863,2
82,60881404,0.16,"POLYGON ((7.246381907066089 43.71300393502602, 7.246618804830612 43.71289826358937, 7.247098791431643 43.71268667731513, 7.247288099696666 43.71262611729277, 7.247390762736988 43.7125698420118, 7.247458540909701 43.71251222567336, 7.247607027357154 43.71237035492771, 7.247929315588378 43.71205949104173, 7.249237002235693 43.71073149547099, 7.249019900489002 43.71046783527613, 7.248942199813189 43.7104001320135, 7.248815619017751 43.7103433497826, 7.248228836370751 43.71065553763939, 7.248011160302799 43.71078569384003, 7.24805766778247 43.71064239903953, 7.24838792792089 43.71027174739105, 7.248725150901723 43.71001166218229, 7.249655869777569 43.71009875163315, 7.249670896571187 43.71011708826486, 7.249680301358088 43.71012663323695, 7.249726266025148 43.71012663931254, 7.249802901592338 43.71010472068387, 7.249955238285205 43.71004830388181, 7.250013597877902 43.71001448342894, 7.250065096663628 43.7099719197176, 7.250216709689361 43.70972178670642, 7.250329015069934 43.70962818504703, 7.250467665811836 43.70953805923045, 7.250614815998754 43.70946201917823, 7.250738060188415 43.70939862811066, 7.251509109192597 43.70907561765826, 7.251593842188239 43.7090623924901, 7.252357395302205 43.70900640508989, 7.252693768505871 43.70901938434895, 7.252964012743492 43.70909532495243, 7.25339486377897 43.70925960270493, 7.253653087779974 43.70935763912146, 7.2538228755868 43.70940236262961, 7.254039933240461 43.70944794019928, 7.254371852951177 43.70948451818607, 7.254389327843858 43.709485636822, 7.254222894419415 43.70978681982965, 7.254041831838999 43.71007505776601, 7.254005400435957 43.71011973749181, 7.253448200536115 43.71047855773633, 7.252991474347469 43.71076856379318, 7.252888285797368 43.71081765608081, 7.252686669257685 43.71087960868512, 7.252592959121072 43.71090580159034, 7.252546927053577 43.71090489819889, 7.252458652555537 43.71087050222721, 7.252336205770581 43.71079418779369, 7.25221712543645 43.71062943017206, 7.252196178245658 43.7105815878157, 7.252193714719528 43.71051500000072, 7.252208956576454 43.7104693471866, 7.252316409012406 43.71036061378519, 7.25251341674312 43.71023666359591, 7.252816202273986 43.71016534812846, 7.252835056133211 43.71013487329348, 7.252818959870123 43.71010216068734, 7.252738749587142 43.71009268147792, 7.252585954793193 43.71010947016449, 7.252431113176926 43.71014886709307, 7.252236226055465 43.7102177648641, 7.252085226496948 43.71029215538939, 7.251971720909707 43.71036958542686, 7.251820165073572 43.71053681439871, 7.251780038206757 43.71063210145633, 7.251780134767213 43.71065012041764, 7.251780765428518 43.71067532759245, 7.251922833023515 43.71104915184662, 7.251963036994134 43.71122240058402, 7.252020945073858 43.71190139645123, 7.252010086519038 43.71195588926126, 7.251985342000248 43.7119739783312, 7.251919623106646 43.71197564662078, 7.251892408212627 43.71196049015811, 7.251725482184802 43.71150293050457, 7.251644817282396 43.71142047606913, 7.251552729920374 43.71136820566191, 7.251343232716676 43.71132412958877, 7.250902439381719 43.7112602579071, 7.25073896758879 43.71125042711684, 7.250627550899509 43.7112556830883, 7.250459287235842 43.7112649630369, 7.250102531883837 43.71131224789553, 7.250003560618442 43.71135126001931, 7.249782849672175 43.71157435549873, 7.249687218296325 43.71177544130985, 7.249709869666231 43.71182952548179, 7.24972938468269 43.71184137880587, 7.249801230344443 43.71183857128021, 7.250001564332288 43.71170908912767, 7.250173828677849 43.7116365740359, 7.250337672555189 43.71163467639972, 7.250782747770453 43.71172271380252, 7.250913873156899 43.71176534873189, 7.25102494183827 43.7118222845624, 7.251110657640461 43.71192256477231, 7.251170783222778 43.71207971576953, 7.251193205814278 43.71226447356692, 7.251110066936289 43.71305171315614, 7.250953409870093 43.71366880808901, 7.250925749038188 43.71369782454333, 7.250876999759731 43.71371054363522, 7.250489444941071 43.71382842070197, 7.250546396389638 43.71395956330194, 7.250053894098619 43.71401936183819, 7.248622834020904 43.71413835550921, 7.247555138328166 43.71415663038456, 7.246544349812144 43.71321746924356, 7.246381907066089 43.71300393502602))",0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1652,2
83,60881501,0.06,"POLYGON ((7.263615584996538 43.7075337832269, 7.263954028909692 43.70700776313609, 7.264479759488734 43.7061779216591, 7.26449294857037 43.70615487587889, 7.264553505483399 43.70618404099671, 7.265086954202791 43.70641634037197, 7.265577658409873 43.7066250820519, 7.266565337545059 43.70704321439359, 7.267056537815384 43.70725012816312, 7.268034734001708 43.70770736953265, 7.268101723149758 43.70775610558128, 7.268209487393814 43.70781856065906, 7.26841142403909 43.70792778341296, 7.268572248497605 43.70798545202143, 7.268501178057617 43.70798193370636, 7.268436568804211 43.70798176631465, 7.268358736857943 43.70798752476246, 7.268281374024224 43.70799957275921, 7.268110982967713 43.70804681206538, 7.267232702896744 43.70874632488211, 7.267180482747292 43.70881235530588, 7.266986969695598 43.70913264589934, 7.265285687759715 43.70835771825639, 7.264400633586854 43.70794996736076, 7.264368462817391 43.70793500834539, 7.263730105944028 43.70762030845226, 7.263670954032761 43.70757666944085, 7.263615584996538 43.7075337832269))",1.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,0.0,11.0,0.0,2.0,0.0,1.0,6.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,7.0,1.0,0.0,2.0,0.0,1.0,0.0,1874,2
84,60881504,0.08,"POLYGON ((7.258776928457655 43.71292297050285, 7.258813729169079 43.71248267306345, 7.25898374955222 43.71044394027884, 7.259011364470756 43.71011394230391, 7.26004893351358 43.7101174584368, 7.260872078664825 43.71012756387626, 7.261332193732834 43.71013386614423, 7.261549764216918 43.71013615416568, 7.261599009227199 43.71014684039275, 7.261696595218663 43.71017275392298, 7.261744802370478 43.71018618418651, 7.261834889537822 43.71021149032418, 7.261958052273698 43.71024721500279, 7.262015131033985 43.71026300089726, 7.261982710015022 43.71066167557112, 7.261871803733981 43.71137432059376, 7.261812279307265 43.71137575213799, 7.261726033085274 43.71233614653827, 7.261672335667041 43.71306637522986, 7.260870141605191 43.71302120986187, 7.260260051810082 43.71298653634847, 7.259635633053543 43.71295962981872, 7.258776928457655 43.71292297050285))",0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,14.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,9.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1807,2
85,60881505,0.08,"POLYGON ((7.258776928457655 43.71292297050285, 7.259635633053543 43.71295962981872, 7.260260051810082 43.71298653634847, 7.260870141605191 43.71302120986187, 7.261672335667041 43.71306637522986, 7.261628591098823 43.71354659711043, 7.261598143312382 43.71388842290633, 7.26152147278338 43.71467722562257, 7.261392874148813 43.71470208969912, 7.261362172559449 43.71470689723779, 7.259902807483749 43.71556383417796, 7.258753517992313 43.71624730428481, 7.258731385118582 43.71626709497426, 7.258723012861659 43.71628814912724, 7.258722207199072 43.71631070928542, 7.258603383588693 43.71630004251289, 7.258523364293205 43.71629326310473, 7.258481177972433 43.71629401375488, 7.25840313311051 43.71629706953787, 7.258291605312186 43.71631765681558, 7.258078523314405 43.71639268402131, 7.257956479363471 43.71643891469321, 7.257798977714725 43.71649284133845, 7.257499342667395 43.71659017974004, 7.25744336007316 43.71660588833882, 7.257394609767009 43.71661861037359, 7.257346763970356 43.71662679126081, 7.257296173104409 43.71663147500286, 7.25727387442383 43.71663234784689, 7.257235337428761 43.71663205401394, 7.257224121233031 43.71663159190347, 7.257211465657597 43.71662848270184, 7.257182304355887 43.71662061271106, 7.257232635787642 43.71654564996903, 7.257544988623121 43.71620180222653, 7.257925324196481 43.71566965644636, 7.258518793990485 43.71474617805216, 7.258703592836817 43.71380715982283, 7.258776928457655 43.71292297050285))",1.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,3.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,10.0,4.0,0.0,0.0,0.0,1.0,0.0,2268,2
86,60880403,0.71,"POLYGON ((7.301075969966378 43.70598557334464, 7.300832969149436 43.70592579502009, 7.29949802194168 43.70524217352418, 7.298348109835715 43.70446503566563, 7.297100321089714 43.70353028542721, 7.295655654475315 43.70314940369158, 7.294022044593366 43.70346174694929, 7.293999456931154 43.70347525516601, 7.293992472839653 43.70349805993638, 7.293999693995691 43.70354463502395, 7.293854864458648 43.70350169171211, 7.293359460766883 43.70292513742983, 7.290113319284559 43.70101439765913, 7.289955373715501 43.70096205440293, 7.289954067916516 43.7009612047681, 7.289817135094496 43.70089091033487, 7.289960929696809 43.70088703935714, 7.291440233275797 43.70110171381501, 7.292210177637711 43.70113260133363, 7.292977751339632 43.70107391195238, 7.293844715855946 43.6995586275772, 7.293810034899804 43.699162587326, 7.293653394873385 43.69813424652051, 7.29349983198092 43.6977429013161, 7.293399446320963 43.69753058828501, 7.293284959364007 43.69736208747021, 7.292561717706588 43.69644623495597, 7.292226075893075 43.69635945811254, 7.292161639960263 43.69634488002372, 7.292392614908736 43.69614561797245, 7.295014444330095 43.69510217129304, 7.299207175151708 43.69564476494099, 7.303823474259225 43.69623621871218, 7.30399837295256 43.69626624268494, 7.304147975224669 43.69673613317073, 7.303959640880587 43.69707251258917, 7.303822750926911 43.69731673914906, 7.302730474555489 43.69892951279103, 7.301857860789202 43.69988254476863, 7.300754009884234 43.70295778206178, 7.300962736081871 43.70340461337285, 7.301047599823994 43.7036247450427, 7.3011140662872 43.7038645288505, 7.301392473708369 43.70510613370747, 7.301182169022922 43.70601020998414, 7.301075969966378 43.70598557334464))",0.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,11.0,2.0,3.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2663,2
87,60880401,1.3,"POLYGON ((7.308497544776568 43.69290783758105, 7.308430834960091 43.6928960627484, 7.308386751974048 43.6928878969862, 7.308316192171138 43.69287447233715, 7.308027314202917 43.69284807120169, 7.307973663362365 43.69284479022258, 7.307850602450112 43.69284335845091, 7.307753321002731 43.69285442246946, 7.307500660856555 43.69301222397064, 7.307332176223057 43.69313334689627, 7.306775208646727 43.6935384057752, 7.30599076247915 43.69418857566777, 7.305386192684068 43.69488568599446, 7.305080536181956 43.6955114802396, 7.305052549796117 43.69550267566272, 7.304508034976064 43.69577656063068, 7.304057944867057 43.69611699520554, 7.303999203789759 43.69616167516732, 7.303995153070049 43.69625645738437, 7.30399837295256 43.69626624268494, 7.303823474259225 43.69623621871218, 7.299207175151708 43.69564476494099, 7.295014444330095 43.69510217129304, 7.292392614908736 43.69614561797245, 7.292161639960263 43.69634488002372, 7.292133689892768 43.69627028656094, 7.29180700572156 43.69573978767145, 7.291491783635908 43.69522956228883, 7.291258695872628 43.69485397073566, 7.290795524177035 43.6946397543792, 7.2905425352424 43.69471101698416, 7.290426713916301 43.69473991880419, 7.290296126092872 43.69475408364176, 7.290178512288831 43.69474250412419, 7.290082716774613 43.69472375547736, 7.289877152774046 43.69464896094981, 7.289707593886693 43.69455742586284, 7.28961160821639 43.69448641758881, 7.289582487986784 43.69432986520179, 7.289509059908877 43.69388038486913, 7.289508925239477 43.6938785878822, 7.289863118750857 43.69358345361515, 7.290048775621099 43.69345897813746, 7.290134549903121 43.69337719333219, 7.290347624318441 43.69254152908285, 7.290386116234523 43.69225975243551, 7.29049391223904 43.69225639942686, 7.293584573775346 43.69077634614278, 7.293636721954393 43.69072652554856, 7.294062337160401 43.68978985890904, 7.294295372545376 43.68914332132377, 7.294200699978993 43.68844416403905, 7.293980007005691 43.68775358962893, 7.294895724552671 43.68683068437473, 7.296278006109671 43.68607406528027, 7.298277768888036 43.68625814664752, 7.299740178196259 43.68619039879112, 7.30103130986397 43.68609269598327, 7.30253643666761 43.68595539845025, 7.304008813240439 43.68545464416123, 7.304966642945105 43.68536929188537, 7.305615607120425 43.68558566158097, 7.306156027107318 43.68593553076465, 7.307377516075882 43.68734070202998, 7.307698925542412 43.68784928568584, 7.307974995272219 43.68866883567516, 7.308943182213643 43.69173353508182, 7.308964282047033 43.69188184092429, 7.308982576427073 43.69242181256594, 7.308947817648835 43.69265298642353, 7.308935216757308 43.69271656717039, 7.30886681642336 43.69289680703138, 7.308737881432691 43.69291633578842, 7.308497544776568 43.69290783758105))",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,4.0,7.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1957,2
88,60880509,0.14,"POLYGON ((7.292704480061055 43.7252931099145, 7.291511852854959 43.72506531217827, 7.291045211955165 43.72497377887971, 7.29092262601775 43.72463166447028, 7.290831305837391 43.72462355162009, 7.290867017908632 43.72458609610974, 7.291005811888584 43.7244319280334, 7.291083684151767 43.72432702391779, 7.291143645824882 43.72423183801178, 7.291242801857775 43.7240296690252, 7.291319117042359 43.72382119171625, 7.291367423778765 43.72365347080562, 7.291401065211598 43.72348903197943, 7.291417557534137 43.72324506572189, 7.291380121717857 43.72289508691797, 7.291373237242369 43.72285300361264, 7.291364507276231 43.7228028826027, 7.291473262639498 43.72279498713024, 7.291632409261807 43.72277969632824, 7.291724923788557 43.7227706390557, 7.291880286114222 43.72275459603267, 7.292204596708968 43.72270485098847, 7.293660489533356 43.72089461599651, 7.295566125332346 43.72065716255986, 7.296588581233515 43.7207708777258, 7.296953074307586 43.72080964774715, 7.296946267550184 43.72085137050995, 7.296164861660828 43.72239792251536, 7.294496502464228 43.72430993875115, 7.292808950222063 43.72521148637937, 7.292712613495646 43.72528557957135, 7.292704480061055 43.7252931099145))",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1742,2
89,60882301,0.11,"POLYGON ((7.256213517988189 43.69863667455714, 7.256230904428582 43.69755103088791, 7.256647462785587 43.69764105701918, 7.258085612767269 43.6979569119643, 7.262470445701764 43.6989475656727, 7.263280274221247 43.69913118690913, 7.264225298285148 43.69934554575415, 7.264741459957492 43.69948840737467, 7.26501907263329 43.69958024791227, 7.264827518226852 43.6997598790416, 7.264683659188573 43.6998961867217, 7.264655878057201 43.69992340937664, 7.264483601001433 43.70009507464475, 7.264212212587881 43.70008679439496, 7.262444467265261 43.70028316777419, 7.26225233847605 43.70030511755394, 7.261476391081671 43.70039320451583, 7.261436604666717 43.70014244558837, 7.259637575808378 43.69960151860571, 7.256531265212145 43.6995857446011, 7.256205722758058 43.69958407017958, 7.256205136171794 43.69922544225386, 7.256213517988189 43.69863667455714))",0.0,2.0,2.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,2.0,8.0,3.0,1.0,1.0,3.0,8.0,1.0,8.0,2.0,1.0,0.0,2.0,1.0,0.0,13.0,0.0,0.0,0.0,1.0,7.0,2.0,2.0,0.0,0.0,0.0,13.0,7.0,3.0,0.0,2.0,0.0,1.0,2.0,1440,3
90,60882805,0.49,"POLYGON ((7.209417961456808 43.68480266693094, 7.209440874891953 43.6847765489756, 7.212266932858978 43.68241343548731, 7.214139319350571 43.68092884447582, 7.215180905429164 43.68015136120987, 7.218482621358853 43.67828505555806, 7.218502370148445 43.6782329265522, 7.218589931808535 43.67827548411272, 7.218705604115163 43.6783962471219, 7.220760701567518 43.68085936573182, 7.220821250552346 43.6809227948976, 7.220895505303445 43.68100371383021, 7.222588158186961 43.68301140804223, 7.222563389610704 43.68311329366954, 7.222533382322395 43.68319465743339, 7.222496741464186 43.68328709209962, 7.222465276025307 43.68334868823048, 7.222434630004803 43.68338772495719, 7.222421540779291 43.6833954422144, 7.222369117572296 43.68342541269946, 7.221430364266499 43.68384574243783, 7.221148325267347 43.68396122273072, 7.219827409274397 43.68438556412399, 7.219531816853522 43.68406453200316, 7.219629920950986 43.68403098753394, 7.220258489759912 43.68366416753904, 7.220364291544385 43.68358346624328, 7.220591928492708 43.68337007801041, 7.220690325763321 43.68325632311429, 7.220698090479453 43.68321006545146, 7.220675212833257 43.68315238215144, 7.220312203278902 43.68269159618414, 7.220191474697259 43.68260347000135, 7.220113453363243 43.68258937814254, 7.220060744449232 43.68259863325706, 7.220067214939174 43.68266956901243, 7.220261659546657 43.68293235027432, 7.220311087475029 43.68301333256095, 7.220324059729466 43.68307140049009, 7.22030572228674 43.68315951924587, 7.220214462700689 43.68330273299318, 7.220098623730225 43.68338202160603, 7.219738775172327 43.68355368387676, 7.219444816421866 43.68367593007276, 7.219390159916162 43.68369246923167, 7.21870020737295 43.68390036922993, 7.21856170776483 43.68394178822166, 7.217488114680546 43.68421773277912, 7.217748554798154 43.68384268240438, 7.217006699799625 43.68351462877776, 7.215729573806297 43.68436524274499, 7.213234432073361 43.68629384777817, 7.212295214414974 43.6881811661972, 7.212296194023579 43.68824510629134, 7.211737501076201 43.68828026919913, 7.210955803559295 43.68825251822366, 7.210736338868075 43.68716204182272, 7.209604997912624 43.68623177127021, 7.208849487621984 43.68585282844134, 7.208931255427519 43.68576586068379, 7.209319954982931 43.68500650520281, 7.209353696492648 43.68492500115161, 7.209417961456808 43.68480266693094))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2909,2
91,60881201,0.39,"POLYGON ((7.257883539554084 43.72926600439528, 7.25785760994096 43.72935172753761, 7.258401613243768 43.73226909297154, 7.258335158757345 43.73269523644869, 7.256037902096136 43.73502539894277, 7.255984441640844 43.73507525143776, 7.255937948399146 43.7351185232796, 7.255850154972157 43.73519134645118, 7.255459030549898 43.73543013179837, 7.253051066717427 43.73629117116685, 7.252505792834614 43.73601150043741, 7.251957829696985 43.73564542177676, 7.251426087345527 43.73526338729135, 7.251321658775962 43.73496197783457, 7.251275333573325 43.73438885392135, 7.251385043663182 43.73382495240924, 7.251648782454215 43.73354430070202, 7.251592067591323 43.73314910993478, 7.250953588522815 43.73288569197901, 7.252223743987191 43.73216740081534, 7.25265978283531 43.73169707831818, 7.25240832192948 43.73112296299076, 7.252454109837676 43.73108692951099, 7.252585264165765 43.73104575672646, 7.25269705318781 43.73104499137354, 7.252791287382806 43.73107555125026, 7.25284469710887 43.73110860815348, 7.252935504963836 43.73119337083681, 7.253117041891015 43.73142868304253, 7.253191078572859 43.73165558179038, 7.25325530101208 43.73171705260818, 7.25332612646033 43.73175032958238, 7.253393538322102 43.73177112387345, 7.253471568044077 43.73178429378362, 7.253617586886164 43.73177588115806, 7.253728885238368 43.73171836150704, 7.253797827607107 43.73160933004244, 7.253821383277272 43.73154172385134, 7.253822670777682 43.73145876767416, 7.253617806459117 43.73057554070428, 7.253589920248627 43.73051805633315, 7.253444609928568 43.73033539764192, 7.253416183303397 43.73030406770914, 7.253314764882264 43.73019358702373, 7.253159035978016 43.73003791929936, 7.253042248206104 43.72992128068744, 7.253034212323433 43.72991348451329, 7.253030798845197 43.72990100187933, 7.253459209108478 43.72944539256854, 7.254082435122077 43.72906957467372, 7.254898309638333 43.72860241112915, 7.255571761691569 43.72645476300823, 7.255665475074164 43.72565988858791, 7.255672744495899 43.72564068008058, 7.255810372651693 43.72565331859492, 7.255877814051563 43.72565788919661, 7.255913945934726 43.72565917899684, 7.25598698079541 43.72565542035424, 7.256120228179553 43.72562587590829, 7.256251166813418 43.72558200325668, 7.258037764203424 43.72664663029742, 7.257967572829466 43.7288589993908, 7.257956811680834 43.72896485531149, 7.257948366824503 43.72901835378923, 7.257938179471524 43.72908183313716, 7.257921293266811 43.72915548735202, 7.257883539554084 43.72926600439528))",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2761,2
